,Speed (OBD)(km/h),Absolute Throttle Position B(%),Torque(Nm),CO2_emission_g_per_km
6442,72.0,17.64705849,46.07328451,86.49623412728678
6443,72.0,18.03921509,46.07328451,99.13534488352056
6444,72.0,20.7843132,46.07328451,135.85896112460097
6445,73.0,21.96078491,35.86717849,135.85896112460097
6446,74.0,23.13725471,32.33440962,120.173791052376
6447,74.0,31.37254906,32.33440962,118.97807131622417
6448,75.0,31.37254906,16.93988874,180.04976895984697
6449,76.0,29.80392075,29.33355352,135.10837457708925
6450,76.0,24.31372643,29.33355352,123.48334168469306
6451,76.0,18.03921509,29.33355352,123.48334168469306
6469,69.0,21.56862831,36.96518601,115.70678617852198
6470,69.0,21.56862831,36.96518601,122.10295486691857
6471,70.0,21.96078491,33.79965232,124.5384309562444
6472,71.0,21.1764698,33.79965232,114.46282818197963
6473,71.0,19.2156868,19.44930324,103.36249210799402
6474,72.0,19.2156868,31.75802511,105.5271100589208
6475,72.0,14.11764717,31.75802511,105.5271100589208
6477,71.0,19.2156868,31.75802511,78.82359892804942
6480,72.0,22.35294151,34.91169674,119.20999987388782
6481,72.0,18.03921509,34.91169674,81.14030693656973
6482,72.0,17.25490189,34.91169674,82.79386867835751
6483,72.0,17.64705849,34.91169674,82.79386867835751
6485,72.0,23.13725471,39.33133256,116.95131468438794
6486,72.0,23.52941132,39.33133256,119.64756679247827
6487,72.0,23.52941132,39.33133256,120.10723502215673
6488,73.0,22.74509811,31.10358424,125.73164433022185
6489,73.0,22.35294151,31.10358424,123.3011251228111
6490,73.0,22.35294151,31.10358424,122.82900723641026
6491,73.0,21.96078491,31.10358424,122.82900723641026
6492,74.0,13.72549057,31.68139365,114.77190965856772
6502,69.0,22.74509811,18.40557753,121.38663825959017
6503,69.0,22.74509811,18.40557753,121.38663825959017
6504,69.0,22.74509811,18.40557753,119.96514075800141
6526,56.0,27.05882263,13.23506696,175.51543810708364
6527,58.0,30.19607925,54.26320197,187.9589688769835
6528,59.0,31.76470566,27.73094934,198.8146863776562
6529,59.0,31.76470566,27.73094934,198.8146863776562
6530,60.0,28.23529434,23.73785901,182.99848227186118
6531,61.0,24.70588303,28.05716769,166.37142197183292
6532,61.0,24.70588303,28.05716769,147.38298360044553
6533,60.0,18.03921509,28.05716769,72.52920427106875
6550,17.0,18.43137169,8.94234318,235.42163000364792
6568,69.0,24.70588303,57.50710234,177.4964253503137
6569,70.0,24.70588303,27.94815153,150.55330929446384
6570,70.0,23.13725471,27.94815153,142.98669646385162
6571,70.0,21.56862831,27.94815153,142.67372722947405
6572,70.0,18.03921509,27.94815153,87.45179341770779
6583,61.0,23.92156792,18.81401572,125.93573405846846
6584,61.0,24.31372643,18.81401572,125.17474887360572
6585,61.0,25.49019623,18.81401572,139.6455451070702
6586,62.0,25.49019623,17.90971125,138.86321189354268
6587,62.0,25.88235283,17.90971125,134.44305096713813
6588,62.0,26.66666603,17.90971125,136.85616856662213
6629,37.0,21.1764698,44.10644751,240.16523187852562
6630,37.0,16.47058868,44.10644751,92.60757699583223
6631,37.0,14.11764717,44.10644751,90.04603005031144
6663,43.0,27.84313774,40.50519832,227.86547754401192
6667,51.0,34.11764526,59.15835728,255.81503762994836
6668,53.0,33.72549057,43.60120176,233.3716430159253
6669,55.0,33.72549057,48.18636597,243.07750712015667
6673,62.0,43.92156982,59.14935276,210.60189366001555
6675,67.0,30.98039246,57.70303455,185.21719204154542
6676,68.0,30.98039246,27.02545014,165.90834706521684
6677,70.0,28.23529434,55.90470245,163.0043846398484
6678,71.0,27.84313774,55.90470245,159.61982765460021
6679,73.0,27.84313774,46.2603777,160.77965771654394
6680,74.0,28.62745094,24.6704364,161.89166363496864
6681,76.0,27.45098114,24.6704364,155.83799808005625
6682,76.0,25.88235283,24.6704364,155.83799808005625
6683,77.0,26.66666603,42.38967583,154.7779755116612
6684,78.0,27.05882263,29.32737036,156.6634814860788
6685,78.0,27.05882263,29.32737036,156.42202528410286
6686,78.0,27.05882263,29.32737036,157.19031001357055
6701,77.0,31.76470566,20.09011321,143.76781562323336
6702,77.0,31.76470566,20.09011321,160.54293445432194
6703,78.0,32.15686417,20.83877951,168.98991609045524
6704,79.0,32.15686417,34.85489745,170.37018581391948
6705,80.0,33.33333206,34.85489745,155.73031785387695
6706,80.0,32.94117737,20.87294338,144.8573995554529
6707,80.0,29.80392075,20.87294338,140.09974599871776
6708,80.0,21.56862831,20.87294338,131.8555641839103
6721,76.0,22.74509811,19.98886028,125.75117581400632
6722,77.0,21.1764698,36.9386302,109.55858003928311
6723,77.0,27.05882263,36.9386302,122.93401015065814
6724,77.0,31.37254906,36.9386302,131.2361232552125
6743,102.0,31.76470566,37.40635801,133.70452383643988
6744,103.0,24.70588303,37.40635801,133.70452383643988
6745,102.0,23.52941132,37.40635801,113.91517566824085
6746,100.0,25.49019623,37.40635801,118.59846384480221
6754,95.0,32.54901886,21.73898901,157.70396555493667
6755,96.0,30.58823586,34.32184166,135.11466630350668
6756,97.0,30.19607925,34.32184166,129.063582983224
6757,97.0,31.37254906,21.13303209,129.063582983224
6758,98.0,31.76470566,34.11534041,136.62801554870308
6759,98.0,32.54901886,34.11534041,137.07545540904636
6760,98.0,33.72549057,34.11534041,141.08274318190036
6761,98.0,32.94117737,34.11534041,136.1755481760964
6773,97.0,19.2156868,35.16138449,93.49523198969717
6774,97.0,19.2156868,35.16138449,92.1563617860027
6775,98.0,18.43137169,21.56829634,92.1563617860027
6776,99.0,18.03921509,34.47303318,81.97043837935773
6777,97.0,27.05882263,34.47303318,126.21768548694001
6778,97.0,31.37254906,34.47303318,126.21768548694001
6779,96.0,32.54901886,34.47303318,135.2653131696162
6817,71.0,20.0,21.07629228,111.100759122585
6818,72.0,21.56862831,37.42052163,113.0001915388015
6819,73.0,21.56862831,37.42052163,115.34890529738135
6820,74.0,21.56862831,40.43148389,112.32756402613614
6821,74.0,21.56862831,40.43148389,114.84721584927348
6822,74.0,20.3921566,40.43148389,103.75687686672532
6823,75.0,21.1764698,20.90502552,120.31883564799826
6824,75.0,25.49019623,20.90502552,124.57667750424231
6825,75.0,26.66666603,20.90502552,136.27288223540492
6826,76.0,40.0,20.45682213,161.57804030959474
6829,79.0,28.62745094,20.18999685,132.84176823732003
6830,79.0,27.45098114,20.18999685,130.19602660614314
6831,79.0,27.84313774,20.18999685,131.92046912607384
6832,80.0,29.01960754,20.11411145,138.33027012411372
6833,80.0,31.76470566,20.11411145,155.7782735576674
6834,81.0,30.58823586,20.11411145,158.303066612267
6937,81.0,32.15686417,19.51424849,140.87665973677753
6938,82.0,30.98039246,38.07861913,137.8882766391467
6939,82.0,29.80392075,38.07861913,133.63632129800507
6940,83.0,30.98039246,19.81758576,142.98145814491815
6941,83.0,31.76470566,19.81758576,149.0070905714244
6942,84.0,32.15686417,19.81758576,146.2318189474722
6943,84.0,32.15686417,20.20839636,138.19931671899758
6944,85.0,33.33333206,38.6767055,143.1964259487503
6945,86.0,33.72549057,38.6767055,140.31639708838628
6946,87.0,30.58823586,41.06672099,138.40239380105047
6947,87.0,29.41176414,41.06672099,136.77768001285858
6948,88.0,29.80392075,41.06672099,142.89896497062975
6949,88.0,31.37254906,20.39493615,148.83206533253366
6950,89.0,31.76470566,39.05921111,147.14734625095835
6951,89.0,32.54901886,39.05921111,144.7923034766813
6952,90.0,32.54901886,39.05921111,154.13046141157432
6953,90.0,31.76470566,20.4771728,161.5712683540145
6954,90.0,31.76470566,20.4771728,163.39144195585402
6955,91.0,32.15686417,20.5546654,163.4318041376858
6956,91.0,32.54901886,20.5546654,150.98635423050177
6957,91.0,32.94117737,20.5546654,136.98815338585445
6973,87.0,30.19607925,32.57505665,131.5978618825612
6974,87.0,27.45098114,32.57505665,128.689820962931
6980,88.0,31.37254906,34.93274175,156.97004224532066
6981,89.0,31.37254906,36.77611968,168.52770269590496
6982,90.0,32.15686417,31.36171534,156.2675101684322
6983,91.0,32.54901886,37.39614842,158.37535529686306
6984,92.0,32.15686417,33.30205859,155.29765765833653
6985,92.0,32.94117737,33.30205859,155.06597832437927
6986,92.0,32.54901886,33.30205859,141.3278348351593
6987,93.0,28.23529434,33.30205859,133.8574055728243
6988,93.0,28.23529434,17.57503921,135.81525210101512
6989,94.0,31.37254906,35.43619798,153.0428984995032
6990,94.0,31.76470566,35.43619798,163.5676309589116
6991,95.0,33.33333206,36.59505708,187.76090714913042
6997,99.0,45.49019623,19.77691805,162.08130330328135
6998,99.0,45.49019623,19.77691805,162.08130330328135
6999,99.0,36.07843018,19.77691805,155.52084945065536
7000,100.0,36.47058868,19.77691805,150.2970200161351
7001,100.0,34.90196228,18.26762513,148.0646224051394
7002,100.0,34.90196228,18.26762513,144.15833106052224
7003,100.0,35.29411697,18.26762513,140.20389317440257
7014,100.0,32.15686417,35.92470186,135.58263723986042
7015,100.0,32.94117737,35.92470186,134.2921090172017
7016,100.0,32.94117737,35.92470186,134.68392181662597
7017,101.0,32.94117737,36.2787768,143.29224566276667
7018,101.0,33.72549057,36.2787768,140.97200723318915
7019,101.0,35.29411697,36.2787768,140.97200723318915
7020,101.0,33.72549057,36.2787768,139.04103160979446
7022,102.0,30.58823586,18.18589404,130.03761980194955
7023,102.0,29.80392075,18.18589404,129.3677700682201
7024,102.0,29.80392075,18.18589404,129.55249573276083
7050,100.0,38.82352829,37.1086893,158.37273917033542
7051,100.0,34.11764526,37.1086893,146.36355107495078
7052,99.0,35.29411697,37.1086893,141.76780923449942
7069,98.0,23.13725471,56.31863593,117.08728764101566
7070,99.0,23.13725471,56.31863593,116.75575983794144
7071,100.0,23.13725471,36.05992989,117.01107751542368
7072,100.0,23.13725471,36.05992989,115.5284885949415
7073,100.0,23.52941132,36.05992989,120.51853497080617
7098,97.0,26.66666603,32.58644548,126.8333921470534
7099,97.0,27.05882263,32.58644548,125.62026418465463
7100,97.0,30.58823586,32.58644548,133.96137072573475
7101,97.0,33.33333206,32.58644548,133.96137072573475
7102,98.0,33.33333206,34.93948867,136.17097354037273
7103,98.0,32.94117737,34.93948867,135.52018480783954
7104,99.0,32.94117737,19.54986183,136.32605975926307
7105,99.0,32.94117737,19.54986183,135.64703393907155
7106,100.0,32.54901886,37.32524757,136.27857540470563
7107,100.0,32.54901886,37.32524757,135.6068176908152
7108,101.0,31.37254906,39.45919561,134.9904217964253
7109,101.0,30.98039246,39.45919561,132.6764681517201
7110,101.0,30.58823586,39.45919561,132.6764681517201
7111,102.0,30.58823586,32.21504423,133.12318964315713
7112,102.0,30.58823586,32.21504423,131.1182902876354
7113,102.0,29.01960754,32.21504423,127.50871546508706
7151,98.0,32.94117737,31.83917951,137.33488273008788
7152,98.0,31.76470566,31.83917951,136.88337960799015
7153,98.0,29.01960754,31.83917951,131.6216941391838
7154,99.0,29.01960754,19.10635465,130.8331389612605
7155,99.0,29.01960754,19.10635465,128.74949597249076
7156,100.0,27.84313774,39.60274285,127.94251799842166
7157,100.0,27.84313774,39.60274285,126.87919366944963
7158,100.0,27.84313774,39.60274285,127.18789344472377
7159,100.0,27.05882263,39.60274285,125.79022847452306
7230,71.0,21.56862831,36.04300958,105.14142365568702
7231,71.0,21.56862831,36.04300958,107.08291848519369
7249,53.0,30.58823586,29.6327273,156.25711212083507
7250,55.0,30.58823586,52.40689137,200.4174184846751
7257,72.0,28.62745094,55.46332098,179.85836967068656
7258,73.0,32.15686417,28.39414904,176.08347010613582
7259,75.0,32.15686417,58.53033258,217.8132721382516
7260,77.0,32.15686417,50.96892598,179.01886151301989
7261,78.0,31.37254906,29.304872,165.45889160505908
7262,80.0,27.45098114,51.48777937,176.88004458544776
7263,80.0,32.15686417,51.48777937,173.7078905466182
7264,81.0,34.11764526,26.19469977,173.7078905466182
7265,82.0,35.68627548,29.63819673,181.68443633296116
7266,84.0,35.68627548,50.50570301,194.6261842208944
7267,85.0,37.25490189,28.51701591,226.6769966029847
7274,92.0,34.90196228,30.32473783,174.36783450279455
7275,92.0,30.58823586,30.32473783,173.41384173066155
7281,93.0,32.94117737,39.05066949,143.86733610236377
7282,92.0,32.15686417,39.05066949,137.3846896746288
7283,92.0,32.15686417,39.05066949,138.91424745747184
7299,90.0,28.62745094,35.70772207,137.16133306404956
7300,90.0,30.19607925,35.70772207,131.5489754739898
7301,90.0,25.88235283,35.70772207,131.5489754739898
7302,90.0,21.56862831,35.70772207,125.22476455976677
7303,91.0,14.11764717,37.13819575,80.60964063991324
7318,93.0,18.8235302,19.69370905,86.45247468020874
7332,92.0,25.09803963,34.6017884,126.92311421404642
7333,92.0,27.05882263,34.6017884,132.9398429821485
7334,92.0,30.58823586,34.6017884,143.67868319994662
7335,93.0,31.76470566,33.61152213,155.23242324656403
7336,94.0,32.15686417,37.34284025,164.577073034465
7337,94.0,32.15686417,37.34284025,164.577073034465
7338,95.0,32.94117737,31.84308181,168.06532085596942
7339,95.0,32.94117737,31.84308181,166.72250169102412
7340,95.0,32.94117737,31.84308181,169.8279755887786
7341,96.0,44.31372452,32.05073902,188.4579773663148
7344,97.0,34.11764526,31.37102759,162.41606270188555
7345,98.0,35.29411697,32.29703908,144.9804602589635
7346,98.0,32.94117737,32.29703908,141.310886860028
7347,99.0,32.94117737,36.69191378,135.08205488391854
7348,99.0,26.66666603,36.69191378,126.16462156313789
7349,99.0,25.88235283,36.69191378,125.16051071004372
7358,93.0,24.31372643,34.37205954,122.42073236315876
7359,94.0,23.92156792,35.96734012,122.66435281589254
7360,94.0,24.31372643,35.96734012,122.17834842163785
7361,95.0,22.35294151,35.13901285,122.17834842163785
7362,95.0,21.96078491,35.13901285,116.58277197601956
7363,96.0,21.96078491,31.18267759,117.29635811767447
7364,95.0,21.96078491,31.18267759,114.67604004705123
7365,94.0,23.13725471,31.18267759,121.13549667869981
7377,92.0,24.31372643,36.00779061,124.26714510126968
7378,92.0,25.49019623,36.00779061,123.11171942217558
7379,92.0,25.49019623,36.00779061,126.409094776007
7380,93.0,25.09803963,38.87872001,126.90847555589451
7381,93.0,25.09803963,38.87872001,123.43024377110854
7382,93.0,24.70588303,38.87872001,123.78447397406549
7384,94.0,23.92156792,37.24582839,123.17372117079123
7385,94.0,23.52941132,37.24582839,120.8673957384616
7386,95.0,23.92156792,38.61834167,121.20988647671703
7387,95.0,23.92156792,38.61834167,121.20988647671703
7388,95.0,23.92156792,38.61834167,120.73499951030053
7389,96.0,25.09803963,36.24198811,124.17326347373319
7390,96.0,25.09803963,36.24198811,124.93870323350626
7391,95.0,24.70588303,36.24198811,123.59729462838932
7398,94.0,23.92156792,35.16214478,122.53700781952426
7399,95.0,23.92156792,36.1876352,122.33583549323592
7400,95.0,24.31372643,36.1876352,123.38515816631974
7401,96.0,24.70588303,36.1876352,125.58432090204221
7402,96.0,24.31372643,36.1876352,125.58432090204221
7403,96.0,23.92156792,17.8097203,123.31652952275074
7404,95.0,18.03921509,17.8097203,120.54437430174451
7412,92.0,28.62745094,34.5399231,132.66959525967044
7413,92.0,29.01960754,34.5399231,131.43616602392134
7414,91.0,28.62745094,34.5399231,130.3819222822474
7423,90.0,27.05882263,34.98664729,134.55121409039558
7424,90.0,26.27450943,34.98664729,128.9935797204035
7425,90.0,26.27450943,34.98664729,128.0732141439824
7428,91.0,24.70588303,18.86372802,127.3804781306257
7429,91.0,24.31372643,18.86372802,124.41449516788597
7430,90.0,24.31372643,18.86372802,124.41449516788597
7431,90.0,24.70588303,18.86372802,125.56129483011702
7477,13.0,12.15686321,22.24528211,230.3100956961053
7478,13.0,14.11764717,22.24528211,230.3100956961053
7573,16.0,13.72549057,21.73729258,213.6137629807499
7574,15.0,12.94117641,21.73729258,179.7597523085798
7575,15.0,16.47058868,21.73729258,179.7597523085798
7578,17.0,16.86274529,9.70464037,222.29866912543974
7584,24.0,16.47058868,8.52671198,168.53285485354544
7585,21.0,13.72549057,8.52671198,143.5353385766
7586,21.0,12.54901981,8.52671198,143.5353385766
7587,18.0,12.54901981,8.52671198,141.14197303878805
7673,34.0,21.96078491,25.29475016,163.7331692112716
7674,34.0,13.33333302,25.29475016,89.78642927481766
7675,33.0,12.94117641,25.29475016,89.78642927481766
7676,32.0,12.94117641,25.29475016,91.04288554639109
7695,13.0,14.11764717,13.4330822,251.17553676480395
7696,13.0,14.11764717,13.4330822,248.1476533761095
7731,16.0,13.72549057,9.11644875,217.19809295401214
7732,15.0,16.86274529,9.11644875,200.0901636787127
7737,17.0,13.72549057,5.22482017,208.44664098259966
7738,16.0,13.72549057,5.22482017,186.7280876679916
7739,16.0,13.33333302,5.22482017,186.7280876679916
7740,13.0,14.50980377,5.22482017,175.58939980778092
7760,26.0,14.11764717,16.6678759,157.43447165560588
7761,25.0,12.94117641,16.6678759,148.6512075519923
7824,18.0,13.72549057,4.76991383,187.78731290178914
7825,18.0,14.11764717,4.76991383,187.78731290178914
7826,17.0,14.50980377,4.76991383,199.1479582627766
7827,17.0,14.90196037,4.76991383,199.1479582627766
7963,20.0,12.94117641,16.40622136,155.2137277759711
7964,19.0,12.94117641,16.40622136,122.07924109677953
7980,15.0,14.11764717,26.10426415,233.72591063806775
7981,15.0,14.11764717,26.10426415,233.72591063806775
7982,13.0,14.11764717,26.10426415,216.9963458609306
8163,12.0,14.50980377,8.57799659,259.32875268009366
8164,13.0,14.50980377,9.61026884,259.32875268009366
8165,14.0,14.50980377,9.16496761,239.3803912447844
8166,14.0,14.50980377,9.16496761,223.07768035523708
8167,15.0,14.50980377,5.74630482,218.4136855940069
8168,16.0,14.50980377,11.72597445,203.85277845770457
8169,17.0,14.50980377,11.72597445,191.0145254287402
8170,17.0,14.50980377,6.9024208,183.2428457255911
8171,17.0,14.50980377,6.9024208,179.6866437851071
8172,18.0,14.50980377,6.9024208,179.50320416334867
8173,18.0,14.50980377,6.9024208,169.87731280152863
8174,19.0,14.50980377,15.52872743,169.87731280152863
8175,20.0,14.50980377,14.0075815,160.27985109434428
8176,21.0,14.50980377,17.26350556,152.34382233686048
8177,22.0,14.50980377,14.03775386,145.01510842896067
8178,24.0,14.50980377,34.71499649,139.4157966248361
8179,25.0,14.50980377,20.36784374,125.26259426168893
8180,25.0,14.11764717,20.36784374,119.88564799831092
8181,27.0,14.11764717,34.82655729,119.88564799831092
8182,27.0,14.11764717,34.82655729,110.72248488887361
8183,28.0,14.11764717,18.26861945,108.6987682391226
8184,29.0,14.11764717,21.77031603,104.81666787385318
8185,29.0,14.11764717,21.77031603,101.15076924197274
8186,30.0,14.11764717,12.13509406,102.71790982785551
8187,31.0,14.11764717,22.30816371,99.54845509723562
8188,32.0,14.11764717,22.30816371,96.87898804393654
8189,32.0,14.11764717,22.30816371,96.87898804393654
8190,33.0,14.11764717,25.8904574,91.1075098961109
8191,31.0,14.11764717,25.8904574,90.49859481466184
8192,28.0,14.11764717,25.8904574,94.48029892490628
8210,12.0,14.50980377,9.14083554,227.78805888337195
8211,13.0,14.50980377,11.63603147,227.78805888337195
8212,12.0,14.50980377,11.63603147,225.64901754637685
8213,13.0,14.50980377,12.14584155,247.6420977613826
8214,14.0,14.90196037,10.69708989,238.7306745885116
8215,14.0,14.50980377,10.69708989,222.033491598686
8216,15.0,13.72549057,10.69708989,193.9057312067486
8217,16.0,14.90196037,10.16135822,161.72562557537057
8218,17.0,14.11764717,10.69708084,194.1940341111408
8219,17.0,13.33333302,10.69708084,163.53755710483154
8220,17.0,17.64705849,10.69708084,224.65798909119812
8221,18.0,17.64705849,5.00735355,224.65798909119812
8222,20.0,13.72549057,17.36525371,221.24946649401363
8223,21.0,12.94117641,17.36525371,160.94923227544663
8224,21.0,12.54901981,6.14889538,125.61046076096952
8225,21.0,12.54901981,6.14889538,112.64566549801313
8226,21.0,12.54901981,6.14889538,105.55609559959464
8228,21.0,16.86274529,11.18660232,156.70987534581224
8229,21.0,16.47058868,11.18660232,156.70987534581224
8230,22.0,18.03921509,8.48247039,200.28526022370303
8231,24.0,18.03921509,16.42913089,226.293726658657
8232,24.0,14.11764717,16.42913089,148.45585527125033
8233,23.0,13.33333302,16.42913089,123.85082812808038
8262,12.0,14.11764717,10.63532222,254.51278154161167
8263,13.0,13.72549057,11.28436671,245.47640142382068
8264,13.0,13.72549057,11.28436671,217.5851295377828
8265,14.0,13.72549057,6.71016204,212.06510203185678
8266,14.0,13.72549057,6.71016204,189.45986713163728
8267,14.0,13.72549057,6.71016204,187.85879268109582
8269,16.0,16.86274529,16.38580475,198.1427532325772
8270,16.0,14.11764717,16.38580475,201.91745190108227
8271,16.0,13.33333302,16.38580475,201.91745190108227
8272,16.0,13.33333302,16.38580475,171.52325068773467
8298,25.0,18.43137169,16.13136002,232.8713889547384
8299,26.0,17.64705849,7.82817176,232.8713889547384
8300,27.0,17.25490189,9.71620116,227.42196919757623
8301,27.0,14.50980377,9.71620116,188.3519111634813
8302,26.0,14.50980377,9.71620116,143.64831073201765
8418,18.0,14.90196037,8.72687297,191.20221448288927
8419,17.0,13.33333302,8.72687297,160.99795270563035
8465,17.0,13.72549057,15.7550337,211.82297440524061
8466,17.0,13.72549057,15.7550337,190.81721046329335
8467,16.0,14.11764717,15.7550337,190.81721046329335
8543,16.0,14.11764717,15.48601806,224.97210205843174
8544,15.0,13.33333302,15.48601806,184.63816997080306
8606,13.0,15.68627453,16.47870614,249.99069456283252
8612,15.0,15.68627453,7.66390922,231.4745384170623
8648,16.0,15.29411793,4.69458993,194.2466780328162
8668,30.0,18.43137169,13.38845271,226.05290550873661
8669,30.0,13.33333302,13.38845271,87.53316485715001
8670,29.0,12.94117641,13.38845271,87.53316485715001
8671,22.0,12.94117641,13.38845271,110.79783556912409
8682,26.0,14.90196037,16.26181297,183.139798822471
8698,19.0,17.25490189,8.3549571,235.39308108020109
8699,19.0,13.72549057,8.3549571,235.39308108020109
8700,16.0,16.47058868,8.3549571,169.7177347467502
8720,30.0,18.43137169,7.86562634,217.0539314229215
8721,29.0,14.90196037,7.86562634,148.05342506971695
8722,27.0,14.11764717,7.86562634,148.05342506971695
8740,44.0,32.15686417,39.83863161,249.39452676180952
8743,48.0,31.37254906,18.18062762,254.68100342039332
8744,48.0,32.15686417,18.18062762,251.98075733623958
8745,50.0,32.94117737,35.97146741,251.98075733623958
8746,51.0,30.19607925,20.63329067,230.69664300238475
8747,52.0,27.84313774,20.63329067,223.22599957788964
8748,53.0,27.84313774,21.90083492,214.66728903592326
8749,53.0,27.05882263,21.90083492,211.55378397098653
8750,54.0,26.66666603,21.90083492,212.18563289049663
8751,54.0,25.88235283,11.35436374,208.92022471773242
8752,54.0,25.88235283,11.35436374,210.41407942350943
8753,54.0,25.09803963,11.35436374,208.81321496268686
8754,54.0,25.88235283,11.35436374,209.64957945490704
8755,55.0,26.27450943,18.55107463,209.15544516498227
8756,55.0,26.27450943,18.55107463,209.15544516498227
8757,55.0,26.27450943,18.55107463,209.2639194127599
8765,55.0,41.17647171,24.11321428,193.77454301879334
8766,56.0,46.27450943,27.0849182,197.3635717598769
8767,56.0,46.27450943,27.0849182,199.94570845444377
8780,71.0,43.52941132,46.57063774,206.6753245666815
8781,73.0,32.94117737,48.93589211,178.89568749079365
8782,74.0,33.33333206,29.4957201,171.02543098117727
8783,76.0,32.15686417,55.03092851,169.79721818337424
8784,77.0,32.15686417,29.65766944,163.22732904231168
8785,79.0,27.84313774,51.18098459,159.2809422816349
8786,80.0,29.01960754,25.0908944,156.78073829849342
8787,81.0,27.45098114,31.06001502,156.116195624588
8788,81.0,27.45098114,31.06001502,156.116195624588
8790,84.0,27.84313774,31.39044341,129.14148212878177
8791,84.0,27.84313774,31.39044341,130.0033479957473
8792,85.0,28.23529434,32.64495412,128.48996541370082
8793,85.0,29.41176414,32.64495412,134.1166578350641
8794,85.0,31.37254906,32.64495412,148.17137394818096
8795,85.0,31.37254906,32.64495412,148.17137394818096
8796,86.0,30.98039246,34.14500978,158.76732432284865
8797,87.0,30.98039246,38.63389915,162.30311720267946
8798,87.0,32.15686417,38.63389915,168.82410228044205
8802,90.0,45.09803772,34.31017614,168.6226945773316
8803,91.0,44.70588303,34.53818271,159.90143005977876
8804,91.0,44.70588303,34.53818271,158.3062942830114
8805,92.0,40.39215851,34.74306254,153.49700739542408
8806,93.0,43.13725662,37.33462447,156.9674163357026
8807,92.0,42.74509811,37.33462447,156.61781587035486
8808,92.0,42.74509811,37.33462447,166.2322307831247
8825,86.0,29.41176414,38.08470661,148.06289994131004
8826,86.0,28.23529434,38.08470661,131.43663298003221
8853,85.0,32.54901886,36.48903812,140.32034506620906
8854,85.0,32.15686417,36.48903812,140.32034506620906
8855,85.0,32.15686417,36.48903812,138.86835426439524
8856,85.0,32.15686417,36.48903812,139.94208600831732
8863,86.0,31.76470566,32.29247476,143.90246595548524
8864,86.0,31.76470566,32.29247476,141.8284225860637
8865,86.0,32.15686417,32.29247476,136.8744321859729
8866,87.0,31.76470566,30.38456276,135.81087912896064
8867,87.0,27.84313774,30.38456276,126.93137920936118
8868,87.0,24.31372643,30.38456276,120.98135270040476
8869,87.0,22.74509811,30.38456276,120.98135270040476
8875,88.0,18.03921509,31.24587727,81.72117594130103
8876,88.0,18.03921509,31.24587727,80.74795250236035
8877,88.0,18.43137169,31.24587727,80.74795250236035
8878,87.0,18.03921509,31.24587727,84.80693688073694
8886,87.0,30.98039246,17.89678634,136.80647249952773
8887,87.0,37.25490189,17.89678634,157.52938732948405
8918,90.0,32.54901886,32.1180996,140.2753604427705
8919,90.0,33.33333206,32.1180996,137.14886111326365
8920,91.0,30.98039246,33.09045253,137.14886111326365
8921,90.0,29.41176414,33.09045253,131.84797736102502
8922,90.0,29.41176414,33.09045253,131.3259078963546
8968,85.0,25.09803963,35.15013531,125.04759276759044
8969,85.0,25.09803963,35.15013531,123.61174241918735
8970,85.0,25.49019623,35.15013531,123.57644326328546
8976,85.0,21.96078491,34.81420905,122.6156183885726
8977,84.0,21.56862831,34.81420905,111.59806846330574
8978,84.0,21.56862831,34.81420905,113.89627168395076
8997,76.0,26.66666603,33.00556392,133.757572509685
8998,77.0,26.66666603,35.60115228,131.23064291856693
8999,77.0,26.66666603,35.60115228,129.88492189963975
9000,77.0,27.05882263,35.60115228,133.22992671692634
9001,78.0,27.05882263,32.99576809,133.22992671692634
9002,79.0,26.66666603,34.52764211,132.35677958494423
9003,79.0,26.27450943,34.52764211,129.43152870637607
9004,80.0,26.27450943,33.99581209,131.33436797952254
9005,80.0,26.27450943,33.99581209,130.30625048333007
9006,81.0,26.27450943,34.11954527,130.84312308000634
9007,81.0,25.88235283,34.11954527,128.53492288796832
9008,81.0,25.88235283,34.11954527,129.6213506773578
9009,81.0,25.88235283,34.11954527,129.6213506773578
9010,82.0,25.49019623,33.60320032,129.95851818623558
9011,82.0,25.49019623,33.60320032,128.59568489148646
9012,83.0,25.49019623,32.8055096,129.77988500932815
9013,83.0,25.49019623,32.8055096,127.38474240494267
9014,83.0,25.49019623,32.8055096,127.92881086303925
9016,84.0,23.92156792,18.80945657,123.12772714227059
9017,84.0,23.92156792,18.80945657,124.71819791191157
9018,84.0,23.92156792,18.80945657,124.85837349786351
9019,84.0,23.92156792,18.80945657,124.85837349786351
9045,84.0,23.92156792,19.03255489,124.26263990754366
9046,83.0,23.92156792,19.03255489,125.21443884054328
9069,75.0,24.70588303,34.16046641,130.68488296927654
9070,75.0,24.31372643,34.16046641,127.92687838069358
9071,75.0,24.31372643,34.16046641,128.60925040461447
9072,76.0,24.70588303,31.1209778,129.21136257221713
9073,76.0,19.2156868,31.1209778,72.72773637103107
9074,75.0,17.25490189,31.1209778,76.08375791690369
9077,76.0,22.74509811,32.11113804,123.12343078409187
9078,76.0,22.74509811,32.11113804,124.83254963542132
9079,76.0,24.31372643,32.11113804,129.88925862555837
9081,77.0,29.80392075,17.27817992,136.33077212085692
9082,77.0,28.23529434,17.27817992,134.26641959730736
